Date,total_conso,tmin,tmax,tmoy,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Grand Est,Hauts-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2016-01-24,470483.0,-1.13,12.1,5.49,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-24,273699.0,1.0,13.67,7.33,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-25,493193.0,3.84,13.58,8.71,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-25,128756.0,0.95,15.07,8.01,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-25,150153.0,-0.63,13.2,6.28,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-25,181575.0,4.56,12.66,8.61,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-25,325509.0,5.34,12.94,9.14,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-25,315927.0,0.56,12.96,6.76,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-25,177821.0,5.15,14.95,10.05,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-25,144439.0,7.62,14.77,11.2,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-25,280500.0,6.6,17.39,11.99,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-25,265183.0,5.58,14.65,10.12,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-25,476519.0,0.27,14.53,7.4,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-25,288630.0,2.42,12.75,7.58,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-26,484495.0,6.1,11.6,8.85,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-26,125864.0,4.72,12.63,8.67,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-26,149868.0,1.22,13.12,7.17,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-26,182384.0,6.62,11.7,9.16,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-26,326055.0,7.44,11.26,9.35,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-26,322273.0,2.6,12.73,7.66,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-26,177946.0,7.0,13.65,10.32,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-26,153173.0,5.5,12.58,9.04,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-26,280979.0,7.33,14.49,10.91,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-26,263712.0,5.54,13.89,9.71,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-26,467213.0,2.55,15.42,8.99,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-26,278155.0,4.57,13.42,8.99,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-27,479322.0,9.34,12.32,10.83,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-27,126350.0,7.65,12.22,9.93,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-27,149703.0,2.55,10.93,6.74,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-27,182596.0,9.56,11.74,10.65,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-27,330148.0,9.5,11.68,10.59,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-27,316683.0,5.29,11.57,8.43,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-27,179896.0,10.35,14.1,12.22,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-27,151699.0,10.52,12.25,11.39,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-27,286245.0,6.41,13.62,10.02,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-27,261103.0,6.74,13.56,10.15,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-27,476203.0,2.65,15.12,8.88,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-27,273165.0,6.78,14.08,10.43,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-28,483956.0,5.94,9.24,7.59,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-28,125547.0,6.4,8.82,7.61,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-28,144361.0,6.33,10.75,8.54,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-28,185685.0,3.84,9.1,6.47,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-28,329503.0,4.1,8.46,6.28,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-28,312688.0,5.53,9.61,7.57,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-28,184355.0,6.6,9.95,8.27,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-28,152258.0,4.2,10.9,7.55,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-28,290946.0,6.99,12.62,9.81,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-28,255852.0,6.23,14.54,10.38,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-28,465675.0,4.42,13.44,8.93,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-28,264981.0,7.1,15.17,11.13,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-29,503381.0,1.74,9.26,5.5,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-29,124292.0,0.5,9.85,5.18,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-29,142230.0,3.8,9.93,6.87,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-29,193570.0,1.52,10.14,5.83,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-29,348420.0,2.9,9.82,6.36,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-29,315109.0,1.17,9.23,5.2,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-29,204417.0,0.05,10.95,5.5,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-29,155764.0,4.32,11.88,8.1,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-29,293259.0,4.78,10.82,7.8,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-29,247070.0,7.95,12.52,10.24,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-29,449753.0,6.17,11.44,8.8,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-29,260395.0,6.52,15.12,10.82,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-30,455703.0,6.62,9.4,8.01,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-30,121139.0,7.2,10.6,8.9,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-30,132962.0,2.13,9.82,5.98,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-30,174768.0,6.34,10.0,8.17,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-30,315162.0,5.64,9.34,7.49,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-30,290872.0,3.61,8.64,6.13,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-30,164732.0,8.85,11.85,10.35,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-30,136877.0,8.2,11.8,10.0,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-30,273057.0,4.56,12.58,8.57,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-30,250871.0,2.92,13.21,8.06,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-30,440331.0,0.0,12.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-30,252469.0,4.55,14.95,9.75,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-31,425552.0,6.08,13.44,9.76,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-31,107787.0,7.6,13.22,10.41,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-31,118826.0,6.3,12.87,9.58,0,1,0,0,0,0,0,0,0,0,0,0
2016-01-31,163929.0,5.84,12.48,9.16,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-31,298301.0,4.94,11.84,8.39,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-31,267131.0,4.76,12.8,8.78,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-31,145621.0,8.25,13.7,10.98,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-31,123412.0,7.98,13.15,10.56,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-31,244772.0,10.44,13.68,12.06,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-31,237021.0,8.3,14.55,11.42,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-31,416410.0,8.06,12.1,10.08,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-31,240697.0,7.2,14.7,10.95,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-01,455571.0,10.8,12.62,11.71,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-01,118590.0,10.45,12.33,11.39,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-01,134791.0,10.15,11.85,11.0,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-01,177438.0,10.42,11.84,11.13,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-01,325958.0,10.5,11.64,11.07,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-01,299536.0,9.96,11.87,10.91,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-01,172215.0,11.4,13.15,12.27,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-01,142802.0,10.7,12.62,11.66,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-01,269452.0,11.06,13.8,12.43,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-01,234563.0,10.99,15.86,13.43,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-01,447505.0,7.97,13.95,10.96,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,243163.0,8.53,18.45,13.49,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-02,464547.0,7.92,11.98,9.95,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-02,121701.0,8.72,12.35,10.53,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-02,138688.0,9.05,11.95,10.5,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-02,180720.0,6.7,11.7,9.2,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-02,329824.0,7.38,10.52,8.95,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-02,307390.0,8.53,11.46,9.99,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-02,176551.0,9.5,13.15,11.32,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-02,144822.0,7.0,12.6,9.8,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-02,274346.0,9.91,12.84,11.38,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-02,240580.0,8.68,13.46,11.07,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-02,444965.0,5.5,13.44,9.47,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-02,245296.0,6.92,15.43,11.18,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-03,495403.0,4.66,8.3,6.48,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-03,128717.0,4.82,8.72,6.77,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-03,144405.0,3.8,7.73,5.77,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-03,194165.0,3.46,8.38,5.92,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-03,344636.0,3.72,7.74,5.73,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-03,318254.0,2.49,7.06,4.77,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-03,186988.0,4.95,10.0,7.48,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-03,155796.0,3.28,10.12,6.7,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-03,287396.0,6.11,10.91,8.51,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-03,249861.0,6.85,11.55,9.2,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-03,462341.0,2.87,8.4,5.64,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-03,252643.0,6.52,15.83,11.18,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-04,511962.0,3.65,11.1,7.38,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-04,138146.0,1.4,10.7,6.05,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-04,152660.0,2.53,7.4,4.97,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-04,196972.0,3.1,10.62,6.86,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-04,349674.0,4.33,10.57,7.45,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-04,330694.0,0.53,7.87,4.2,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-04,196276.0,1.4,12.2,6.8,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-04,158530.0,3.28,11.88,7.58,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-04,310339.0,1.12,11.56,6.34,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-04,264699.0,2.06,10.82,6.44,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-04,477845.0,1.83,8.2,5.02,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-04,270948.0,6.23,13.87,10.05,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-05,475987.0,9.25,10.95,10.1,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-05,123710.0,7.7,10.2,8.95,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-05,142381.0,6.03,11.13,8.58,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-05,184784.0,8.45,10.18,9.31,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-05,330017.0,8.53,10.37,9.45,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-05,310605.0,5.43,10.53,7.98,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-05,178892.0,9.7,11.3,10.5,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-05,149498.0,9.25,11.3,10.28,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-05,285500.0,4.3,14.94,9.62,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-05,249903.0,3.8,17.6,10.7,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-05,453462.0,4.38,11.27,7.82,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-05,260694.0,8.33,16.73,12.53,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-06,423449.0,6.56,14.06,10.31,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-06,112394.0,4.17,15.45,9.81,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-06,125975.0,1.85,14.87,8.36,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-06,167442.0,7.76,12.1,9.93,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-06,297680.0,7.78,12.24,10.01,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-06,271828.0,3.23,13.64,8.44,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-06,152897.0,6.8,14.0,10.4,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-06,133077.0,9.33,12.65,10.99,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-06,258915.0,3.77,16.04,9.91,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-06,244611.0,4.21,15.85,10.03,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-06,434607.0,2.15,13.95,8.05,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-06,254392.0,4.53,14.2,9.37,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-07,405650.0,6.62,11.48,9.05,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-07,107332.0,6.05,11.22,8.63,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-07,120520.0,5.18,9.8,7.49,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-07,161549.0,4.28,10.96,7.62,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-07,284277.0,5.82,10.3,8.06,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-07,263364.0,4.46,9.83,7.14,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-07,148318.0,5.45,12.5,8.98,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-07,130426.0,4.77,11.97,8.38,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-07,250478.0,5.41,11.53,8.47,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-07,247875.0,5.86,11.13,8.5,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-07,445269.0,3.35,10.21,6.78,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-07,247150.0,6.73,11.42,9.08,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-08,472028.0,6.1,11.52,8.81,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-08,125290.0,7.37,12.03,9.7,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-08,142906.0,4.98,12.22,8.6,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-08,184765.0,5.9,9.74,7.82,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-08,329725.0,5.76,9.68,7.72,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-08,307281.0,3.74,11.37,7.56,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-08,177776.0,8.75,13.05,10.9,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-08,152167.0,7.43,11.15,9.29,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-08,278444.0,7.6,15.34,11.47,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-08,254204.0,4.76,17.28,11.02,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-08,474741.0,2.34,11.92,7.13,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-08,263449.0,3.0,13.22,8.11,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-09,493951.0,3.9,12.42,8.16,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-09,131755.0,3.47,12.52,7.99,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-09,146322.0,6.02,12.43,9.22,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-09,196431.0,2.58,9.3,5.94,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-09,339724.0,4.0,8.92,6.46,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-09,315579.0,4.89,11.34,8.11,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-09,189612.0,4.7,12.8,8.75,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-09,162385.0,3.18,9.75,6.46,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-09,287011.0,6.87,14.08,10.47,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-09,259917.0,5.19,12.63,8.91,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-09,476280.0,6.78,11.25,9.01,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-09,266533.0,5.45,12.62,9.03,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,516384.0,2.2,8.16,5.18,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-10,136785.0,1.7,8.43,5.07,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,151670.0,2.52,7.75,5.13,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-10,203203.0,1.92,7.48,4.7,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,350486.0,2.76,7.48,5.12,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-10,325435.0,1.39,6.5,3.94,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-10,200782.0,2.15,9.5,5.82,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-10,167816.0,1.6,8.77,5.19,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,310665.0,3.88,8.83,6.36,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-10,275588.0,3.85,8.32,6.08,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,491460.0,1.32,6.89,4.1,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,275481.0,4.47,9.83,7.15,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-11,508498.0,2.42,8.64,5.53,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-11,139888.0,-1.38,6.42,2.52,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-11,154649.0,-1.23,6.37,2.57,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-11,201032.0,0.04,8.16,4.1,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-11,346678.0,1.96,7.36,4.66,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-11,318811.0,0.99,6.2,3.59,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-11,197606.0,0.35,10.25,5.3,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-11,167212.0,-0.15,9.8,4.82,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-11,310257.0,4.04,10.28,7.16,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-11,279479.0,3.68,10.46,7.07,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-11,498868.0,-1.18,7.21,3.01,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-11,282626.0,0.6,10.4,5.5,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-12,525896.0,1.7,4.32,3.01,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-12,141250.0,0.9,8.82,4.86,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-12,155827.0,0.15,7.18,3.67,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-12,204989.0,1.18,5.42,3.3,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-12,349024.0,1.26,5.6,3.43,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-12,326120.0,-0.23,5.4,2.59,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-12,189111.0,3.0,11.4,7.2,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-12,158006.0,4.23,11.15,7.69,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-12,297157.0,6.27,13.13,9.7,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-12,275530.0,5.03,12.9,8.96,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-12,501938.0,0.32,8.56,4.44,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,294156.0,2.47,8.28,5.38,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-13,472292.0,3.0,9.16,6.08,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-13,124943.0,4.6,10.92,7.76,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-13,132094.0,4.45,10.48,7.47,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-13,184339.0,3.7,8.84,6.27,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-13,323571.0,0.44,5.5,2.97,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-13,289691.0,1.3,8.33,4.81,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-13,164576.0,5.2,11.75,8.48,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-13,141983.0,5.12,11.0,8.06,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-13,263566.0,7.7,14.58,11.14,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-13,246198.0,6.82,16.9,11.86,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-13,454458.0,3.99,12.06,8.03,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,273363.0,3.25,11.47,7.36,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-14,453250.0,4.28,8.1,6.19,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-14,114192.0,5.4,9.4,7.4,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-14,121106.0,3.98,8.07,6.03,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-14,173989.0,3.98,6.9,5.44,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-14,303390.0,2.74,6.16,4.45,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-14,264718.0,4.0,6.86,5.43,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-14,154114.0,4.55,10.7,7.62,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-14,133460.0,3.8,9.8,6.8,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-14,263910.0,5.47,10.09,7.78,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-14,237927.0,5.85,13.15,9.5,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-14,453067.0,4.09,9.68,6.89,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,254010.0,6.65,13.33,9.99,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-15,530219.0,2.3,7.08,4.69,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-15,141233.0,0.55,6.55,3.55,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-15,151646.0,1.73,3.8,2.77,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-15,202476.0,1.92,6.02,3.97,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-15,346968.0,1.32,6.26,3.79,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-15,321557.0,1.29,3.61,2.45,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-15,201467.0,1.9,8.35,5.12,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-15,164650.0,2.38,7.8,5.09,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-15,322219.0,1.81,7.13,4.47,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-15,275137.0,3.85,8.02,5.93,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-15,506441.0,1.59,4.51,3.05,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,275196.0,3.95,12.0,7.98,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-16,551416.0,-0.98,5.9,2.46,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-16,144757.0,-1.38,6.08,2.35,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-16,159521.0,-0.42,5.3,2.44,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-16,203893.0,-1.52,7.44,2.96,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-16,355411.0,-1.94,6.0,2.03,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-16,332386.0,-1.17,3.24,1.04,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-16,209747.0,-2.35,8.25,2.95,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-16,171970.0,-1.6,8.75,3.58,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-16,336580.0,-0.88,7.13,3.13,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-16,297306.0,1.66,6.57,4.12,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-16,513480.0,0.45,4.21,2.33,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,285028.0,3.33,11.87,7.6,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-17,579306.0,-3.94,4.42,0.24,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-17,149914.0,-3.97,3.63,-0.17,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-17,159952.0,-0.22,2.72,1.25,0,1,0,0,0,0,0,0,0,0,0,0
2016-02-17,212191.0,-4.44,5.2,0.38,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-17,366092.0,-4.18,4.08,-0.05,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-17,345991.0,-2.06,2.23,0.09,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-17,218839.0,-4.75,5.65,0.45,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-17,178354.0,0.57,6.7,3.64,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-17,343413.0,-4.46,7.69,1.62,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-17,298734.0,-2.01,8.25,3.12,0,0,0,0,0,0,0,0,1,0,0,0
